name,address,phone,url,category
"Astmateamet Vårdcentralen Oxelösund, Oxelösund","Biblioteksgatan 2","0155-24 70 01","https://www.1177.se/hitta-vard/kontaktkort/Astmateamet-Vardcentralen-Oxelosund-Oxelosund/","vardcentral"
"Rehabiliteringsmottagningen Vårdcentralen Oxelösund, Region Sörmland","Biblioteksgatan 2","0155-24 70 01","https://www.1177.se/hitta-vard/kontaktkort/Rehabiliteringsmottagningen-Vardcentralen-Oxelosund-Region-Sormland/","vardcentral"
"Överkalix hälsocentral, Division Nära","Tallviksvägen 31","0926-798 38","https://www.1177.se/hitta-vard/kontaktkort/Overkalix-halsocentral-Division-Nara/","vardcentral"
"Närhälsan Gullspång barnavårdscentral, Gullspång","Hemgatan 12, 547 31, Gullspång","0551-283 06","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Gullspang-barnavardscentral-Gullspang/","vardcentral"
"Närhälsan Gullspång rehabmottagning, Gullspång","Hemgatan 12, 547 31, Gullspång","0551-283 25","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Gullspang-rehabmottagning-Gullspang/","vardcentral"
"Närhälsan Gullspång vårdcentral, Gullspång","Hemgatan 12, 547 31, Gullspång","0551-283 00","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Gullspang-vardcentral-Gullspang/","vardcentral"
"Vårdcentralen Nysäter","Nyströmsvägen 5, Värmlands Nysäter","010-838 10 10","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Nysater/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Kolmården","Munkvägen 13, Kolmården","010-104 47 17","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Kolmarden/","vardcentral"
"Vårdcentralen Kolmården","Munkvägen 13, Kolmården","010-105 92 40","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Kolmarden/","vardcentral"
"Vårdcentralen Finspång","Vårdcentrum Finspång, Brinells väg 9, Finspång","010-105 92 60","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Finspang/","vardcentral"
"AK-mottagningen, Vårdcentralen Finspång","Brinells väg 9, Finspång","010-104 24 19","https://www.1177.se/hitta-vard/kontaktkort/AK-mottagningen-Vardcentralen-Finspang/","vardcentral"
"Jourcentralen, Vårdcentralen Finspång","Vårdcentrum Finspång, Brinells väg 9, Finspång","010-105 92 60","https://www.1177.se/hitta-vard/kontaktkort/Jourcentralen-Vardcentralen-Finspang/","vardcentral"
"Diabetesmottagningen, Vårdcentralen Finspång","Vårdcentrum Finspång, Brinells väg 9, Finspång","010-105 92 61","https://www.1177.se/hitta-vard/kontaktkort/Diabetesmottagningen-Vardcentralen-Finspang/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Finspång","Vårdcentrum Finspång, Brinells väg 9, Finspång","010-104 26 23","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Finspang/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Åby","Nyköpingsvägen 28, Åby","010-104 46 15","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Aby/","vardcentral"
"Vårdcentralen Åby","Nyköpingsvägen 28, Åby","010-105 93 10","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Aby/","vardcentral"
"Fotvårdsmottagning Vårdcentralen Töcksfors","Bögatan 3-5, 672 41 Töcksfors","010-831 49 73","https://www.1177.se/hitta-vard/kontaktkort/Fotvardsmottagning-Vardcentralen-Tocksfors/","vardcentral"
"Vårdcentralen Töcksfors","Bögatan 3-5, Töcksfors","010-831 49 60","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Tocksfors/","vardcentral"
"Samtalsmottagningen Vårdcentralen Töcksfors","Bögatan 3-5, 672 41 Töcksfors","010-831 49 69","https://www.1177.se/hitta-vard/kontaktkort/Samtalsmottagningen-Vardcentralen-Tocksfors/","vardcentral"
"Fysioterapimottagningen Vårdcentralen Töcksfors","Bögatan 3-5, 672 41 Töcksfors","010-831 49 76","https://www.1177.se/hitta-vard/kontaktkort/Fysioterapimottagningen-Vardcentralen-Tocksfors/","vardcentral"
"Allmänmedicinska mottagningen Vårdcentralen Töcksfors","Bögatan 3-5, 672 41 Töcksfors","010-831 49 60","https://www.1177.se/hitta-vard/kontaktkort/Allmanmedicinska-mottagningen-Vardcentralen-Tocksfors/","vardcentral"
"Närhälsan Gullspång barnavårdscentral - Hova, Hova","Roslunds väg 5, 548 32, Hova","0551-283 06","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Gullspang-barnavardscentral-Hova-Hova/","vardcentral"
"Närhälsan Gullspång vårdcentral - Hova, Hova","Roslunds väg 5, 548 32, Hova","0551-283 00","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Gullspang-vardcentral-Hova-Hova/","vardcentral"
"Vårdcentralen Årjäng","Storgatan 35, Årjäng","010-831 49 50","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Arjang/","vardcentral"
"Barnavårdscentralen vårdcentralen Årjäng","Järnvägsgatan 6, Årjäng","010-831 49 20","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-vardcentralen-Arjang/","vardcentral"
"Barnmorskemottagningen vårdcentralen Årjäng","Familjecentralen, Järnvägsgatan 6, Årjäng","010-831 49 18","https://www.1177.se/hitta-vard/kontaktkort/Barnmorskemottagningen-vardcentralen-Arjang/","vardcentral"
"Provtagning vårdcentralen Årjäng","Storgatan 35, Årjäng","010-839 15 30","https://www.1177.se/hitta-vard/kontaktkort/Provtagning-vardcentralen-Arjang/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Sandbyhov","Doktor Butlers gata 5, Norrköping","010-104 41 16","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Sandbyhov/","vardcentral"
"Vårdcentralen Sandbyhov, Norrköping","Doktor Butlers gata 5, Norrköping","010-105 91 10","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Sandbyhov-Norrkoping/","vardcentral"
"Dietistmottagning primärvård Säffle","Vårdcentralen Säffle, Sundsgatan 1, 661 40 Säffle","010-831 67 55","https://www.1177.se/hitta-vard/kontaktkort/Dietistmottagning-primarvard-Saffle/","vardcentral"
"Vårdcentralen Säffle","Sundsgatan 1","010-838 11 75","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Saffle/","vardcentral"
"Provtagning vårdcentralen Säffle","Sundsgatan 1, Säffle","010-839 15 30","https://www.1177.se/hitta-vard/kontaktkort/Provtagning-vardcentralen-Saffle/","vardcentral"
"Vårdcentralen Vikbolandet, Östra Husby","Bygdevägen 13, Östra Husby","010-105 92 80","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Vikbolandet-Ostra-Husby/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Vikbolandet","Bygdevägen 13, Östra Husby","010-104 48 14","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Vikbolandet/","vardcentral"
"Rehabmottagningen, Kry Rehab Norrköping","Slottsgatan 69, Norrköping","010-182 29 00","https://www.1177.se/hitta-vard/kontaktkort/Rehabmottagningen-Kry-Rehab-Norrkoping/","vardcentral"
"Doktor.se Geria City vårdcentral, Norrköping","Tunnbindaregatan 8, Norrköping","010-105 98 13","https://www.1177.se/hitta-vard/kontaktkort/Doktorse-Geria-City-vardcentral-Norrkoping/","vardcentral"
"Kry Vårdcentral Spiran, Norrköping","Kry VC Spiran, Drottninggatan 56, Norrköping","011-415 25 00","https://www.1177.se/hitta-vard/kontaktkort/Kry-Vardcentral-Spiran-Norrkoping/","vardcentral"
"Barnavårdscentralen, Kry Vårdcentral Kneippen","Kry VC Kneippen, Älvgatan 12, Norrköping","076-854 11 05","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Kry-Vardcentral-Kneippen/","vardcentral"
"Kry Vårdcentral Kneippen, Norrköping","Kry VC Kneippen, Kneippgatan 4, Norrköping","011-19 09 00","https://www.1177.se/hitta-vard/kontaktkort/Kry-Vardcentral-Kneippen-Norrkoping/","vardcentral"
"Vårdcentralen Cityhälsan Centrum, Norrköping","Gamla Lasarettsgatan 18, Norrköping","010-105 91 40","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Cityhalsan-Centrum-Norrkoping/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Cityhälsan Centrum","Gamla Lasarettsgatan 18, Norrköping","010-105 91 40","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Cityhalsan-Centrum/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Cityhälsan Söder","Södra Torget 2, Norrköping","010-105 92 20","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Cityhalsan-Soder/","vardcentral"
"Vårdcentralen Cityhälsan Söder, Norrköping","Södra Torget 2, Norrköping","010-105 92 20","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Cityhalsan-Soder-Norrkoping/","vardcentral"
"Barnavårdscentralen, Doktor.se Vårdcentralen Mirum","Lidaleden 12, Norrköping","011-496 11 08","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Doktorse-Vardcentralen-Mirum/","vardcentral"
"Doktor.se Vårdcentralen Mirum, Norrköping","Lidaleden 12, Norrköping","011-496 11 00","https://www.1177.se/hitta-vard/kontaktkort/Doktorse-Vardcentralen-Mirum-Norrkoping/","vardcentral"
"Hierta Vårdcentral Vilbergen, Norrköping","Hierta VC Vilbergen, Urbergsgatan 90, Norrköping","011-338 33 00","https://www.1177.se/hitta-vard/kontaktkort/Hierta-Vardcentral-Vilbergen-Norrkoping/","vardcentral"
"Kry Vårdcentral Skarptorp, Norrköping","Kry VC Skarptorp, Dalviksgatan 69, Norrköping","011-19 08 00","https://www.1177.se/hitta-vard/kontaktkort/Kry-Vardcentral-Skarptorp-Norrkoping/","vardcentral"
"Barnavårdscentralen, Kry Vårdcentral Skarptorp","Kry VC Skarptorp, Dalviksgatan 69, Norrköping","011-19 08 15","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Kry-Vardcentral-Skarptorp/","vardcentral"
"Äldrevårdsmottagningen, Vårdcentralen Skärblacka","Stationsvägen 2, Skärblacka","010-104 44 35","https://www.1177.se/hitta-vard/kontaktkort/Aldrevardsmottagningen-Vardcentralen-Skarblacka/","vardcentral"
"Läkarmottagningen, Vårdcentralen Skärblacka","Stationsvägen 2, Skärblacka","010-105 91 20","https://www.1177.se/hitta-vard/kontaktkort/Lakarmottagningen-Vardcentralen-Skarblacka/","vardcentral"
"Vårdcentralen Skärblacka","Stationsvägen 2, Skärblacka","010-105 91 20","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Skarblacka/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Skärblacka","Sågvägen 7 C, Skärblacka","010-104 44 36","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Skarblacka/","vardcentral"
"Doktor.se Geria Vårdcentral, Söderköping","Ågatan 53, Söderköping","010-105 92 25","https://www.1177.se/hitta-vard/kontaktkort/Doktorse-Geria-Vardcentral-Soderkoping/","vardcentral"
"Barnavårdscentralen, Doktor.se Geria Vårdcentral","Doktor.se BVC Geria, Östra Rydsvägen 16 A, Söderköping","010-104 48 66","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Doktorse-Geria-Vardcentral/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Borensberg","Hamnvägen 3 B, Borensberg","010-104 83 07","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Borensberg/","vardcentral"
"Vårdcentralen Borensberg","Hamnvägen 3 B, Borensberg","010-105 98 00","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Borensberg/","vardcentral"
"Övertorneå hälsocentral","Bergsgatan 2, Övertorneå","0927-797 55","https://www.1177.se/hitta-vard/kontaktkort/Overtornea-halsocentral/","vardcentral"
"Närhälsan Åmål rehabmottagning, Åmål","Södra Långgatan 3A, 662 30, Åmål","010-441 52 30","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Amal-rehabmottagning-Amal/","vardcentral"
"Medpro Clinic Åmål Vårdcentral","Södra Långgatan 3 B, 662 30, Åmål","0532-70 94 00","https://www.1177.se/hitta-vard/kontaktkort/Medpro-Clinic-Amal-Vardcentral/","vardcentral"
"Doktor24 Töreboda, Töreboda","Storgatan 11, 545 30, Töreboda","010-410 23 00","https://www.1177.se/hitta-vard/kontaktkort/Doktor24-Toreboda-Toreboda/","vardcentral"
"Närhälsan Töreboda barnavårdscentral, Töreboda","Börstorpsgatan 9, 545 31, Töreboda","0506-197 06","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Toreboda-barnavardscentral-Toreboda/","vardcentral"
"Närhälsan Töreboda vårdcentral, Töreboda","Börstorpsgatan 9, 545 31, Töreboda","0506-197 10","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Toreboda-vardcentral-Toreboda/","vardcentral"
"Närhälsan Töreboda rehabmottagning, Töreboda","Börstorpsgatan 9, 545 31, Töreboda","0506-197 39","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Toreboda-rehabmottagning-Toreboda/","vardcentral"
"Vårdcentralen Ljungsbro","Evastigen 9, Ljungsbro","010-105 94 90","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Ljungsbro/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Ljungsbro","Evastigen 9, Ljungsbro","010-105 94 90","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Ljungsbro/","vardcentral"
"Ortopedmottagningen, Capio Ortopedi Motala","Lasarettet, A-huset plan 12, Motala","010-105 99 00","https://www.1177.se/hitta-vard/kontaktkort/Ortopedmottagningen-Capio-Ortopedi-Motala/","vardcentral"
"Kirurgmottagningen, Capio Kirurgi Motala","Lasarettet, A-huset plan 12, Motala","010-105 99 00","https://www.1177.se/hitta-vard/kontaktkort/Kirurgmottagningen-Capio-Kirurgi-Motala/","vardcentral"
"Avdelning 15, Capio Kirurgi Motala","Lasarettet, A-huset plan 15, Motala","010-105 99 00","https://www.1177.se/hitta-vard/kontaktkort/Avdelning-15-Capio-Kirurgi-Motala/","vardcentral"
"Dagkirurgiska enheten, Capio Ortopedi Motala","Lasarettet, A-huset plan 15, Motala","010-105 99 00","https://www.1177.se/hitta-vard/kontaktkort/Dagkirurgiska-enheten-Capio-Ortopedi-Motala/","vardcentral"
"Dagkirurgiska enheten, Capio Kirurgi Motala","Lasarettet, A-huset plan 15, Motala","010-105 99 00","https://www.1177.se/hitta-vard/kontaktkort/Dagkirurgiska-enheten-Capio-Kirurgi-Motala/","vardcentral"
"Avdelning 15, Capio Ortopedi Motala","Lasarettet, A-huset plan 15, Motala","010-105 99 00","https://www.1177.se/hitta-vard/kontaktkort/Avdelning-15-Capio-Ortopedi-Motala/","vardcentral"
"Hudmottagningen, Capio Hud Motala","Lasarettet, A-huset plan 12, Motala","010-105 99 00","https://www.1177.se/hitta-vard/kontaktkort/Hudmottagningen-Capio-Hud-Motala/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Lyckorna","Lasarettsgatan 37, Motala","010-104 74 00","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Lyckorna/","vardcentral"
"Vårdcentralen Lyckorna, Motala","Lasarettsgatan 37, Motala","010-105 98 90","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Lyckorna-Motala/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Marieberg","Mariebergsgatan 2, Motala","010-104 79 59","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Marieberg/","vardcentral"
"Vårdcentralen Marieberg, Motala","Mariebergsgatan 2, Motala","010-105 98 50","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Marieberg-Motala/","vardcentral"
"Barn och ungdomspsykiatri Motala, Kry Psykiatri Barn och Ungdom","Repslagaregatan 3, Motala","010-205 01 00","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatri-Motala-Kry-Psykiatri-Barn-och-Ungdom/","vardcentral"
"Vårdcentralen Brinken, Motala","Sveavägen 32, Motala","010-105 98 40","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Brinken-Motala/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Brinken","Sveavägen 32, Motala","010-104 74 60","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Brinken/","vardcentral"
"Laponia hälsocentral","Källgatan 14, 982 82 Gällivare","0970-197 10","https://www.1177.se/hitta-vard/kontaktkort/Laponia-halsocentral/","vardcentral"
"Gällivare hälsocentral","Källgatan 14, 982 82  GÄLLIVARE","0970-668 99","https://www.1177.se/hitta-vard/kontaktkort/Gallivare-halsocentral/","vardcentral"
"Sjöstadens Vårdcentral, Mariestad","Drottninggatan 1, 542 37, Mariestad","0501-121 70","https://www.1177.se/hitta-vard/kontaktkort/Sjostadens-Vardcentral-Mariestad/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Linghem","Linghems centrum, Linghem","010-105 96 31","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Linghem/","vardcentral"
"Vårdcentralen Linghem","Linghems centrum, Linghem","010-105 96 30","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Linghem/","vardcentral"
"Närhälsan Mariestad vårdcentral, Mariestad","Lockerudsvägen 12, 542 45, Mariestad","0501-627 50","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Mariestad-vardcentral-Mariestad/","vardcentral"
"Närhälsan Mariestad jourcentral, Mariestad","Lockerudsvägen 12, 542 45, Mariestad","0501-627 51","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Mariestad-jourcentral-Mariestad/","vardcentral"
"Närhälsan Mariestad barnavårdscentral, Mariestad","Lockerudsvägen 12, 542 45, Mariestad","0501-625 70","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Mariestad-barnavardscentral-Mariestad/","vardcentral"
"Närhälsan Mariestad rehabmottagning, Mariestad","Lockerudsvägen 12, 542 45, Mariestad","0501-625 34","https://www.1177.se/hitta-vard/kontaktkort/Narhalsan-Mariestad-rehabmottagning-Mariestad/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Skäggetorp","Familjecentralen, Skäggetorps centrum 2, Linköping","010-105 97 22","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Skaggetorp/","vardcentral"
"Vårdcentralen Skäggetorp, Linköping","Skäggetorps centrum 2, Linköping","010-105 92 10","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Skaggetorp-Linkoping/","vardcentral"
"Barnavårdscentralen, Capio Vårdcentral Vasastaden","Erdtmans gata 3, 1 trappa ned, Linköping","010-105 96 01","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Capio-Vardcentral-Vasastaden/","vardcentral"
"Capio Vårdcentral Vasastaden, Linköping","Nordengatan 49, Linköping","010-105 96 00","https://www.1177.se/hitta-vard/kontaktkort/Capio-Vardcentral-Vasastaden-Linkoping/","vardcentral"
"Barnavårdscentralen, Trädgårdstorgets vårdcentral Praktikertjänst","S:t Larsgatan 19, Linköping","013-495 28 94","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Tradgardstorgets-vardcentral-Praktikertjanst/","vardcentral"
"Trädgårdstorgets vårdcentral Praktikertjänst, Linköping","S:t Larsgatan 19, Linköping","013-482 05 02","https://www.1177.se/hitta-vard/kontaktkort/Tradgardstorgets-vardcentral-Praktikertjanst-Linkoping/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Kungsgatan","Kungsgatan 39, Linköping","010-105 99 73","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Kungsgatan/","vardcentral"
"Vårdcentralen Kungsgatan","Kungsgatan 39, Linköping","010-105 99 84","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Kungsgatan/","vardcentral"
"Vårdcentralen Drottninggatan, Linköping","Drottninggatan 10, Linköping","010-105 96 33","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Drottninggatan-Linkoping/","vardcentral"
"Capio Ögon Linköping","Nygatan 22, Linköping","013-460 07 50","https://www.1177.se/hitta-vard/kontaktkort/Capio-Ogon-Linkoping/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Nygatan","Nygatan 35, Linköping","010-103 94 74","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Nygatan/","vardcentral"
"Vårdcentralen Nygatan, Linköping","Nygatan 35, Linköping","010-105 96 50","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Nygatan-Linkoping/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Kärna","Kärnabrunnsgatan 10, Linköping","010-103 53 33","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Karna/","vardcentral"
"Vårdcentralen Kärna, Linköping","Kärnabrunnsgatan 10, Malmslätt","010-105 94 70","https://www.1177.se/hitta-vard/kontaktkort/Vardcentralen-Karna-Linkoping/","vardcentral"
"Barnavårdscentralen, Vårdcentralen Tannefors","Nya Tanneforsvägen 43 C, Linköping","010-105 96 64","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Tannefors/","vardcentral"
